# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_quest_vars.py
# source: pf_bridge/gamedata/tables/QUESTDATA_TH__QUEST.tsv
# source_sha256: cc9927286def2bda166c320a2dddd16f5457eb4579ce5207a3d76758707527bd
# source_rows: 1544
# pulled: 2026-09-07
# body_sha256: de4a7d4a4a9aa99cde032572d74980167588deb507387152006cbb3843843706
# n_VARI_1..n_VARI_20 verbatim, as the unsigned 32-bit decimals the source stores; a value at or above 2147483648 is a negative held in two's complement and is decoded ONLY for the columns quest_var_signedness.tsv names.
quest_id	var1	var2	var3	var4	var5	var6	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16	var17	var18	var19	var20
349	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	350	2500136	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	351	3168	2500139	1	2500137	20	2500138	1	0	0	0	0	0	0	0	0	0	0	0	0
353	352	2500139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	855	0	0	0	0	0	0	0	0	0	0	0	0	0	214	216	0	826	0	0
355	328	2500128	1	2500145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	345	2500152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	70	2500027	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	358	3169	2500142	1	2500140	15	2500141	15	0	0	0	0	0	0	0	0	0	0	0	0
360	359	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0	0	8008	0	0	0	0	0	0
362	0	220	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	0	2500129	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	0	2500143	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	0	219	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	329	8520	8540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	0	2500144	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	366	222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	374	2500158	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	364	2500146	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	356	224	15	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	372	225	15	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	373	226	1	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	374	370	8500	255	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	345	228	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	376	2500147	15	2500148	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	0	8518	8586	0	0	0	0	0	0	0	0	0	0	217	217	0	0	0	0	0
379	0	378	8517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	0	378	8518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	0	2500149	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	0	225	10	227	10	228	10	0	0	0	0	0	0	0	0	0	0	0	0	0
383	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	383	229	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	384	8526	8540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	0	361	387	2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	361	386	8557	618	2	619	1	98	0	0	0	0	0	0	8008	363	0	0	0	0
388	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	388	385	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	389	2500160	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391	390	2500161	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393	392	530	1	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0
394	393	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
395	393	394	2500162	25	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0
396	394	2500163	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	396	2500159	1	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0
398	397	2500164	25	0	0	0	0	0	0	0	0	0	0	0	369	370	0	0	0	0
399	398	385	15	388	15	0	0	0	0	0	0	0	363	371	0	0	0	0	0	0
400	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	400	3173	2500166	1	2500165	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	401	532	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	402	2500167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	403	2500168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	404	2500155	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	405	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	405	406	392	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	406	392	20	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	408	394	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	409	534	5	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0
411	410	395	25	0	0	0	0	0	0	0	0	0	371	383	0	0	0	0	0	0
412	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	412	414	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	412	413	396	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	412	413	2500169	25	2500170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	856	420	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	856	0	0	596	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	417	419	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0
419	417	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420	418	416	99	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	0
421	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	0	2500171	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	422	3174	2500173	1	2500172	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
424	398	2500174	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	424	2500175	15	2500176	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	425	2500212	1	2500213	1	2500214	1	2500178	3	0	0	0	0	0	0	0	0	0	0	0
427	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428	427	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0
429	0	536	1	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0
430	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	132	2500179	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	355	385	10	386	10	388	10	0	0	0	0	0	0	0	0	0	0	0	0	0
433	428	2500153	25	2500154	1	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0
434	433	3175	2500181	1	2500180	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	434	2500182	1	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0
436	0	2500187	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
437	436	2500156	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	132	2500183	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	425	426	2500212	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	425	426	2500213	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441	425	426	2500214	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	0	443	444	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0
443	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	0	442	2500184	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	0	526	1	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0
447	411	395	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	447	2500157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449	410	2500185	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	449	394	20	396	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	435	535	1	0	0	0	0	0	0	0	0	0	376	381	381	0	0	0	0	0
453	435	451	30	83	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0
454	421	0	0	0	0	0	0	0	0	0	0	0	0	8010	0	0	0	0	0	0
455	0	454	456	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	454	455	8559	602	3	101	0	0	0	0	0	0	0	0	8010	8011	0	0	0	0
457	456	458	8560	604	3	102	0	0	0	0	0	0	0	0	8011	0	0	0	0	0
458	456	457	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	459	270	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	460	2500190	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
462	461	272	30	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0
463	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	463	537	1	0	0	0	0	0	0	0	0	0	0	528	528	0	0	0	0	0
465	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467	466	2500191	30	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0
468	467	273	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	468	538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
470	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	469	2500198	15	2500199	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	471	8522	8586	0	0	0	0	0	0	0	0	0	0	262	262	0	0	0	0	0
473	471	472	8522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	472	120	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0
475	474	2500192	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	475	539	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	476	280	30	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0
478	477	540	1	0	0	0	0	0	0	0	0	0	0	529	529	0	0	0	0	0
479	478	279	15	280	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	479	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0
481	480	2500193	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482	481	2500194	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	482	2500195	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	483	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0
485	484	283	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	857	0	0	0	0	0	0	0	0	0	0	0	0	8012	0	0	0	0	0	0
488	460	270	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489	488	3176	2500210	1	2500196	20	2500197	20	0	0	0	0	0	0	0	0	0	0	0	0
490	0	491	492	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0
491	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	0	490	2500208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	132	8524	8540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	0	544	1	180	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0
496	471	2500200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	496	2500201	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	497	8523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	498	2500202	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	499	2500203	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	500	542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	549	552	42	87	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0
503	501	2500204	1	2500205	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	0	2500206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	479	2500207	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	505	279	15	280	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	0	527	1	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0
508	484	283	10	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	508	283	5	282	5	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	509	543	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	132	2500209	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	0	872	514	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	872	513	8561	606	3	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	515	307	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	516	0	0	0	0	0	0	0	0	0	0	0	286	287	0	0	0	0	0	0
518	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	518	2500220	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	519	2500221	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	520	309	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	521	2500222	20	2500223	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	522	2500224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	523	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0
525	524	310	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	525	527	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	525	526	8562	608	3	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	527	40	86	0	0	0	0	0	0	0	0	0	292	293	0	0	0	0	0	0
529	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	529	2500225	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	530	2500226	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	531	310	15	311	15	315	15	0	0	0	0	0	0	0	0	295	0	0	0	0
533	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	533	535	536	537	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0
535	533	534	312	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	533	534	313	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	533	534	546	1	0	0	0	0	0	0	0	0	0	546	546	0	0	0	0	0
538	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	538	2500227	30	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0
540	539	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	539	540	2500228	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	540	319	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	542	2500229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	543	8525	8586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	544	546	0	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0
546	544	545	320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547	520	2500231	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	547	2500230	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	524	550	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	524	549	2500232	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	524	549	2500233	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	549	547	1	574	1	0	0	0	0	0	0	0	0	290	290	0	0	291	291	0
553	529	548	1	0	0	0	0	0	0	0	0	0	0	293	0	293	0	0	0	0
554	553	749	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	532	2500234	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	555	310	20	311	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	537	558	559	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	537	557	312	30	0	0	0	0	0	0	0	0	0	0	296	299	0	0	0	0
559	537	557	2500235	30	0	0	0	0	0	0	0	0	0	0	297	300	0	0	0	0
560	537	557	2500236	1	0	0	0	0	0	0	0	0	0	0	298	301	0	0	0	0
561	557	562	563	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	557	561	314	1	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0
563	557	561	549	1	0	0	0	0	0	0	0	0	0	549	300	0	0	0	0	0
564	557	561	317	1	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0
565	539	2500237	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	565	2500238	20	2500239	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	566	0	0	23	550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	545	319	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	568	2500242	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	569	319	30	320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	529	553	43	86	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0
572	545	0	0	0	0	0	0	0	0	0	0	0	644	645	0	0	0	0	0	0
573	572	574	575	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	572	573	657	30	659	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	572	573	2500250	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	572	573	2500251	30	2500252	1	0	0	0	0	0	0	0	0	646	839	0	0	647	0
577	573	578	0	0	0	0	0	0	0	0	0	0	645	644	836	648	838	841	837	649
578	573	577	661	30	660	2	0	0	0	0	0	0	0	0	0	648	0	0	0	0
579	577	0	0	0	0	0	0	0	0	0	0	0	0	651	644	0	0	0	0	0
580	579	581	582	0	0	0	0	0	0	0	0	0	0	0	651	652	0	0	0	0
581	579	580	658	15	665	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	579	580	671	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	580	665	20	667	5	668	1	0	0	0	0	0	0	0	0	0	0	0	0	0
584	583	2500253	1	2500254	1	2500255	1	300	0	0	0	0	0	0	0	0	0	0	0	0
585	584	2500256	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	585	2500257	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	549	552	10	293	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0
588	858	1278	1	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0
589	588	2500258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	589	691	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	590	3133	2500260	1	2500259	30	0	0	0	0	0	0	0	677	0	0	0	0	0	0
592	591	593	594	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	591	592	2500261	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594	591	592	2500262	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	591	592	674	1	0	0	0	0	0	0	0	0	0	674	674	0	0	0	0	0
596	592	693	30	0	0	0	0	0	0	0	0	0	677	683	0	684	0	0	0	0
597	596	2500264	30	2500263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	597	599	0	0	0	0	0	0	0	0	0	0	0	0	684	0	0	0	0	0
599	597	598	690	30	696	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	598	3177	2500266	1	2500265	1	0	0	0	0	0	0	0	0	683	0	0	0	0	0
601	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8014	0	0	0	0
602	601	603	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	601	602	8563	712	3	105	0	0	0	0	0	0	0	0	8014	0	0	0	0	0
604	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	604	340	35	0	0	0	0	0	0	0	0	0	0	324	323	0	0	0	0	0
606	605	607	608	609	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0
607	605	606	2500270	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	605	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	605	606	341	35	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0
610	606	2500271	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	610	612	613	614	0	0	0	0	0	0	0	0	0	0	329	330	0	0	0	0
612	610	611	2500274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	610	611	3134	2500272	1	2500269	35	0	0	0	0	0	0	0	0	0	0	0	0	0
614	610	611	2500273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615	611	346	20	347	20	348	2	0	0	0	0	0	0	333	0	0	0	0	0	0
616	615	2500275	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617	616	699	5	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0
618	617	349	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619	618	8527	8528	8529	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0
620	619	2500276	2	0	0	0	0	0	0	0	0	0	334	0	0	331	0	0	0	0
629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
698	165	166	7	67	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0
699	392	393	25	82	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0
700	283	284	8500	255	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701	463	464	32	84	0	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0
702	477	478	35	85	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0
703	0	356	2051	2500152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	714	8569	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
709	644	645	50	89	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0
721	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
722	91	2500025	1	0	0	0	0	0	0	0	0	0	0	0	742	13	0	0	0	0
738	0	734	735	736	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739	110	0	0	25	2500134	1	21	18	0	0	0	0	0	156	0	0	0	0	0	0
740	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
741	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
742	274	0	0	0	0	0	0	0	0	0	0	0	118	134	0	0	0	0	0	0
743	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
744	290	0	0	0	0	0	0	0	0	0	0	0	0	8005	0	0	0	0	0	0
745	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746	335	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0
748	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	577	2500315	30	2500316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	750	2500317	5	2500318	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
752	751	2500319	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	752	659	30	660	1	662	1	0	0	0	0	0	0	0	0	0	0	0	0	0
754	582	664	20	666	20	667	1	0	0	0	0	0	0	0	0	0	0	0	0	0
755	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
756	755	2500320	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
757	756	2500321	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
758	591	689	20	692	10	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0
759	758	3136	2500322	1	2500323	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
760	759	2500324	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
761	760	688	20	300	0	0	0	0	0	0	0	0	0	0	680	681	0	0	0	0
762	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
763	592	2500325	1	2500332	1	2500333	1	0	0	0	0	0	0	0	0	0	0	0	0	0
764	763	2500326	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
765	764	2500327	40	2500328	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766	765	691	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
767	597	768	769	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768	597	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769	597	767	2500329	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	597	767	8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	600	693	30	696	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	771	2500330	3	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
